# PROCESS #
# Power Reactor Optimisation Code #
# PROCESS #
# Power Reactor Optimisation Code #
PROCESS_version__________________________________________________________ (procver)______________________ "0.0.1.dev1+g12fd764c1" 
Electron-deuteron_Coulomb_log_at_point_460_______________________________ (plasma_coulomb_log_electron_deuteron_profile460)_ 1.70981001032705002e+01 
Electron-deuteron_Coulomb_log_at_point_461_______________________________ (plasma_coulomb_log_electron_deuteron_profile461)_ 1.70943382261175145e+01 
Electron-deuteron_Coulomb_log_at_point_462_______________________________ (plasma_coulomb_log_electron_deuteron_profile462)_ 1.70907959103151192e+01 
Electron-deuteron_Coulomb_log_at_point_463_______________________________ (plasma_coulomb_log_electron_deuteron_profile463)_ 1.70874950393763889e+01 
Electron-deuteron_Coulomb_log_at_point_464_______________________________ (plasma_coulomb_log_electron_deuteron_profile464)_ 1.70844616018128939e+01 
Electron-deuteron_Coulomb_log_at_point_465_______________________________ (plasma_coulomb_log_electron_deuteron_profile465)_ 1.70817273300517947e+01 
Electron-deuteron_Coulomb_log_at_point_466_______________________________ (plasma_coulomb_log_electron_deuteron_profile466)_ 1.70793324756005198e+01 
Electron-deuteron_Coulomb_log_at_point_467_______________________________ (plasma_coulomb_log_electron_deuteron_profile467)_ 1.70773309977274010e+01 
Electron-deuteron_Coulomb_log_at_point_468_______________________________ (plasma_coulomb_log_electron_deuteron_profile468)_ 1.70758018250937944e+01 
Electron-deuteron_Coulomb_log_at_point_469_______________________________ (plasma_coulomb_log_electron_deuteron_profile469)_ 1.70748805660292646e+01 
Electron-deuteron_Coulomb_log_at_point_470_______________________________ (plasma_coulomb_log_electron_deuteron_profile470)_ 1.70749540251374583e+01 
Electron-deuteron_Coulomb_log_at_point_471_______________________________ (plasma_coulomb_log_electron_deuteron_profile471)_ 1.70488504037449999e+01 
Electron-deuteron_Coulomb_log_at_point_472_______________________________ (plasma_coulomb_log_electron_deuteron_profile472)_ 1.70216982974245354e+01 
Electron-deuteron_Coulomb_log_at_point_473_______________________________ (plasma_coulomb_log_electron_deuteron_profile473)_ 1.69934187794728508e+01 
Electron-deuteron_Coulomb_log_at_point_474_______________________________ (plasma_coulomb_log_electron_deuteron_profile474)_ 1.69639239814594305e+01 
Electron-deuteron_Coulomb_log_at_point_475_______________________________ (plasma_coulomb_log_electron_deuteron_profile475)_ 1.69331157084010222e+01 
Electron-deuteron_Coulomb_log_at_point_476_______________________________ (plasma_coulomb_log_electron_deuteron_profile476)_ 1.69008837765096587e+01 
Electron-deuteron_Coulomb_log_at_point_477_______________________________ (plasma_coulomb_log_electron_deuteron_profile477)_ 1.68671040041734166e+01 
Electron-deuteron_Coulomb_log_at_point_478_______________________________ (plasma_coulomb_log_electron_deuteron_profile478)_ 1.68316357657430906e+01 
Electron-deuteron_Coulomb_log_at_point_479_______________________________ (plasma_coulomb_log_electron_deuteron_profile479)_ 1.67943189889539433e+01 
Electron-deuteron_Coulomb_log_at_point_480_______________________________ (plasma_coulomb_log_electron_deuteron_profile480)_ 1.67549704371281969e+01 
Electron-deuteron_Coulomb_log_at_point_481_______________________________ (plasma_coulomb_log_electron_deuteron_profile481)_ 1.67133790617648437e+01 
Electron-deuteron_Coulomb_log_at_point_482_______________________________ (plasma_coulomb_log_electron_deuteron_profile482)_ 1.66693001322253913e+01 
Electron-deuteron_Coulomb_log_at_point_483_______________________________ (plasma_coulomb_log_electron_deuteron_profile483)_ 1.66224477352983619e+01 
Electron-deuteron_Coulomb_log_at_point_484_______________________________ (plasma_coulomb_log_electron_deuteron_profile484)_ 1.65724850699464312e+01 
Electron-deuteron_Coulomb_log_at_point_485_______________________________ (plasma_coulomb_log_electron_deuteron_profile485)_ 1.65190117114095933e+01 
Electron-deuteron_Coulomb_log_at_point_486_______________________________ (plasma_coulomb_log_electron_deuteron_profile486)_ 1.64615466339054137e+01 
Electron-deuteron_Coulomb_log_at_point_487_______________________________ (plasma_coulomb_log_electron_deuteron_profile487)_ 1.63995051764756994e+01 
Electron-deuteron_Coulomb_log_at_point_488_______________________________ (plasma_coulomb_log_electron_deuteron_profile488)_ 1.63321671600186917e+01 
Electron-deuteron_Coulomb_log_at_point_489_______________________________ (plasma_coulomb_log_electron_deuteron_profile489)_ 1.62586317364398560e+01 
Electron-deuteron_Coulomb_log_at_point_490_______________________________ (plasma_coulomb_log_electron_deuteron_profile490)_ 1.61777517408643234e+01 
Electron-deuteron_Coulomb_log_at_point_491_______________________________ (plasma_coulomb_log_electron_deuteron_profile491)_ 1.60880352599835170e+01 
Electron-deuteron_Coulomb_log_at_point_492_______________________________ (plasma_coulomb_log_electron_deuteron_profile492)_ 1.59874925738697797e+01 
Electron-deuteron_Coulomb_log_at_point_493_______________________________ (plasma_coulomb_log_electron_deuteron_profile493)_ 1.58733875059780125e+01 
Electron-deuteron_Coulomb_log_at_point_494_______________________________ (plasma_coulomb_log_electron_deuteron_profile494)_ 1.57418111897011279e+01 
Electron-deuteron_Coulomb_log_at_point_495_______________________________ (plasma_coulomb_log_electron_deuteron_profile495)_ 1.55869003143097302e+01 
Electron-deuteron_Coulomb_log_at_point_496_______________________________ (plasma_coulomb_log_electron_deuteron_profile496)_ 1.53992714058989755e+01 
Electron-deuteron_Coulomb_log_at_point_497_______________________________ (plasma_coulomb_log_electron_deuteron_profile497)_ 1.51624851614209355e+01 
Electron-deuteron_Coulomb_log_at_point_498_______________________________ (plasma_coulomb_log_electron_deuteron_profile498)_ 1.48435313282491741e+01 
Electron-deuteron_Coulomb_log_at_point_499_______________________________ (plasma_coulomb_log_electron_deuteron_profile499)_ 1.43586309545537762e+01 
Electron-deuteron_Coulomb_log_at_point_500_______________________________ (plasma_coulomb_log_electron_deuteron_profile500)_ 1.33408081757480783e+01 
Electron-triton_Coulomb_log_at_point_0___________________________________ (plasma_coulomb_log_electron_triton_profile0)_ 1.83506203534890417e+01 
Electron-triton_Coulomb_log_at_point_1___________________________________ (plasma_coulomb_log_electron_triton_profile1)_ 1.83506162662160826e+01 
Electron-triton_Coulomb_log_at_point_2___________________________________ (plasma_coulomb_log_electron_triton_profile2)_ 1.83506040043070975e+01 
Electron-triton_Coulomb_log_at_point_3___________________________________ (plasma_coulomb_log_electron_triton_profile3)_ 1.83505835674917464e+01 
Electron-triton_Coulomb_log_at_point_4___________________________________ (plasma_coulomb_log_electron_triton_profile4)_ 1.83505549553194562e+01 
Electron-triton_Coulomb_log_at_point_5___________________________________ (plasma_coulomb_log_electron_triton_profile5)_ 1.83505181671593824e+01 
Electron-triton_Coulomb_log_at_point_6___________________________________ (plasma_coulomb_log_electron_triton_profile6)_ 1.83504732022003800e+01 
Electron-triton_Coulomb_log_at_point_7___________________________________ (plasma_coulomb_log_electron_triton_profile7)_ 1.83504200594509577e+01 
Electron-triton_Coulomb_log_at_point_8___________________________________ (plasma_coulomb_log_electron_triton_profile8)_ 1.83503587377392314e+01 
Electron-triton_Coulomb_log_at_point_9___________________________________ (plasma_coulomb_log_electron_triton_profile9)_ 1.83502892357128324e+01 
Electron-triton_Coulomb_log_at_point_10__________________________________ (plasma_coulomb_log_electron_triton_profile10)_ 1.83502115518388642e+01 
Electron-triton_Coulomb_log_at_point_11__________________________________ (plasma_coulomb_log_electron_triton_profile11)_ 1.83501256844037961e+01 
Electron-triton_Coulomb_log_at_point_12__________________________________ (plasma_coulomb_log_electron_triton_profile12)_ 1.83500316315133745e+01 
Electron-triton_Coulomb_log_at_point_13__________________________________ (plasma_coulomb_log_electron_triton_profile13)_ 1.83499293910925125e+01 
Electron-triton_Coulomb_log_at_point_14__________________________________ (plasma_coulomb_log_electron_triton_profile14)_ 1.83498189608851945e+01 
Electron-triton_Coulomb_log_at_point_15__________________________________ (plasma_coulomb_log_electron_triton_profile15)_ 1.83497003384543085e+01 
Electron-triton_Coulomb_log_at_point_16__________________________________ (plasma_coulomb_log_electron_triton_profile16)_ 1.83495735211815507e+01 
Electron-triton_Coulomb_log_at_point_17__________________________________ (plasma_coulomb_log_electron_triton_profile17)_ 1.83494385062672656e+01 
Electron-triton_Coulomb_log_at_point_18__________________________________ (plasma_coulomb_log_electron_triton_profile18)_ 1.83492952907302787e+01 
Electron-triton_Coulomb_log_at_point_19__________________________________ (plasma_coulomb_log_electron_triton_profile19)_ 1.83491438714077439e+01 
Electron-triton_Coulomb_log_at_point_20__________________________________ (plasma_coulomb_log_electron_triton_profile20)_ 1.83489842449549663e+01 
Electron-triton_Coulomb_log_at_point_21__________________________________ (plasma_coulomb_log_electron_triton_profile21)_ 1.83488164078452023e+01 
Electron-triton_Coulomb_log_at_point_22__________________________________ (plasma_coulomb_log_electron_triton_profile22)_ 1.83486403563694758e+01 
Electron-triton_Coulomb_log_at_point_23__________________________________ (plasma_coulomb_log_electron_triton_profile23)_ 1.83484560866363644e+01 
Electron-triton_Coulomb_log_at_point_24__________________________________ (plasma_coulomb_log_electron_triton_profile24)_ 1.83482635945717867e+01 
Electron-triton_Coulomb_log_at_point_25__________________________________ (plasma_coulomb_log_electron_triton_profile25)_ 1.83480628759187709e+01 
Electron-triton_Coulomb_log_at_point_26__________________________________ (plasma_coulomb_log_electron_triton_profile26)_ 1.83478539262372209e+01 
Electron-triton_Coulomb_log_at_point_27__________________________________ (plasma_coulomb_log_electron_triton_profile27)_ 1.83476367409036527e+01 
Electron-triton_Coulomb_log_at_point_28__________________________________ (plasma_coulomb_log_electron_triton_profile28)_ 1.83474113151109499e+01 
Electron-triton_Coulomb_log_at_point_29__________________________________ (plasma_coulomb_log_electron_triton_profile29)_ 1.83471776438681040e+01 
Electron-triton_Coulomb_log_at_point_30__________________________________ (plasma_coulomb_log_electron_triton_profile30)_ 1.83469357219999125e+01 
Electron-triton_Coulomb_log_at_point_31__________________________________ (plasma_coulomb_log_electron_triton_profile31)_ 1.83466855441467018e+01 
Electron-triton_Coulomb_log_at_point_32__________________________________ (plasma_coulomb_log_electron_triton_profile32)_ 1.83464271047640253e+01 
Electron-triton_Coulomb_log_at_point_33__________________________________ (plasma_coulomb_log_electron_triton_profile33)_ 1.83461603981223469e+01 
Electron-triton_Coulomb_log_at_point_34__________________________________ (plasma_coulomb_log_electron_triton_profile34)_ 1.83458854183067324e+01 
Electron-triton_Coulomb_log_at_point_35__________________________________ (plasma_coulomb_log_electron_triton_profile35)_ 1.83456021592165044e+01 
Electron-triton_Coulomb_log_at_point_36__________________________________ (plasma_coulomb_log_electron_triton_profile36)_ 1.83453106145649087e+01 
Electron-triton_Coulomb_log_at_point_37__________________________________ (plasma_coulomb_log_electron_triton_profile37)_ 1.83450107778787626e+01 
Electron-triton_Coulomb_log_at_point_38__________________________________ (plasma_coulomb_log_electron_triton_profile38)_ 1.83447026424980777e+01 
Electron-triton_Coulomb_log_at_point_39__________________________________ (plasma_coulomb_log_electron_triton_profile39)_ 1.83443862015757091e+01 
Electron-triton_Coulomb_log_at_point_40__________________________________ (plasma_coulomb_log_electron_triton_profile40)_ 1.83440614480769426e+01 
Electron-triton_Coulomb_log_at_point_41__________________________________ (plasma_coulomb_log_electron_triton_profile41)_ 1.83437283747791255e+01 
Electron-triton_Coulomb_log_at_point_42__________________________________ (plasma_coulomb_log_electron_triton_profile42)_ 1.83433869742712474e+01 
Electron-triton_Coulomb_log_at_point_43__________________________________ (plasma_coulomb_log_electron_triton_profile43)_ 1.83430372389535208e+01 
Electron-triton_Coulomb_log_at_point_44__________________________________ (plasma_coulomb_log_electron_triton_profile44)_ 1.83426791610369726e+01 
Electron-triton_Coulomb_log_at_point_45__________________________________ (plasma_coulomb_log_electron_triton_profile45)_ 1.83423127325429718e+01 
Electron-triton_Coulomb_log_at_point_46__________________________________ (plasma_coulomb_log_electron_triton_profile46)_ 1.83419379453028135e+01 
Electron-triton_Coulomb_log_at_point_47__________________________________ (plasma_coulomb_log_electron_triton_profile47)_ 1.83415547909572396e+01 
Electron-triton_Coulomb_log_at_point_48__________________________________ (plasma_coulomb_log_electron_triton_profile48)_ 1.83411632609559803e+01 
Electron-triton_Coulomb_log_at_point_49__________________________________ (plasma_coulomb_log_electron_triton_profile49)_ 1.83407633465572637e+01 
Electron-triton_Coulomb_log_at_point_50__________________________________ (plasma_coulomb_log_electron_triton_profile50)_ 1.83403550388273189e+01 
Electron-triton_Coulomb_log_at_point_51__________________________________ (plasma_coulomb_log_electron_triton_profile51)_ 1.83399383286398852e+01 
Electron-triton_Coulomb_log_at_point_52__________________________________ (plasma_coulomb_log_electron_triton_profile52)_ 1.83395132066756830e+01 
Electron-triton_Coulomb_log_at_point_53__________________________________ (plasma_coulomb_log_electron_triton_profile53)_ 1.83390796634218987e+01 
Electron-triton_Coulomb_log_at_point_54__________________________________ (plasma_coulomb_log_electron_triton_profile54)_ 1.83386376891716445e+01 
Electron-triton_Coulomb_log_at_point_55__________________________________ (plasma_coulomb_log_electron_triton_profile55)_ 1.83381872740234009e+01 
Electron-triton_Coulomb_log_at_point_56__________________________________ (plasma_coulomb_log_electron_triton_profile56)_ 1.83377284078804692e+01 
